CommentID,VideoID,VideoTitle,AuthorName,AuthorChannelID,CommentText,Sentiment,Likes,Replies,PublishedAt,CountryCode,CategoryID
UgwzAa2L5BbSLoNBLMB4AaABAg,KARxDX5DTgY,Python Tutorial for Beginners - Learn Python by Building a Blockchain & Cryptocurrency,@goharali5838,UCGF9YRxwvxvQwbOXnBv4Ucw,Can you provide this complete course in hindi or wanna in urdu language please beacuse most of people whom belong from south asia they dose't completely understand english I'm also one of them please help us and review this lectuer in urdu/hindi  we are looking towards .,Negative,1,1,2019-06-28 19:12:04,DE,27
UgyqFd8-JD70x4uFqHx4AaABAg,qns_qyYyh3E,British Journalist MERCILESSLY Destroys Elon Musk | The Kyle Kulinski Show,@davidcole5803,UCCBO-5jWtHjKp8PM2NY7rGQ,I would suggest that some respected US news corp arrange for Ian Hislop to interview Musk and just watch the feathers fly.,Positive,0,0,2025-01-22 01:34:37,US,25
UgyksFskSUlizB57Mfl4AaABAg_aug,Yan0cv2cLy8,Jump Game - Greedy - Leetcode 55,AugmentedUser,AugmentedCID,"This solution has a time complexity of O(n^2), which results in a time limit exceeded error on LeetCode: def canJump(nums: list[int]) -> bool: cache = [False] * len(nums) cache[len(nums)-1] = True for i in range(len(nums)-1, -1, -1): for j in range(i+1 + nums[i]): cache[i] = cache[i] or cache[j] return cache[0]",Negative,0,0,2025-02-02 14:06:18,US,27
UgwgXc9OmWjwuP7XiiN4AaABAg,QnIjc6UqR8g,John Bolton on Donald Trump: He Blew The (Greenland) Negotiations Up | Full Interview,@theagitator7337,UChMWldshRYk5JAoIHrDRrtA,"Its all about the natural resources, not security. Same playbook as Israel.",Negative,51,9,2025-01-11 03:53:56,AU,25
Ugx7FjcDNSg0lArncjB4AaABAg,MZQ6Kcx394c,Coronavirus: Britons among hundreds quarantined in Tenerife hotel – BBC News,@thechickenman2289,UCfBu3hjGCwH_cgc5Ggo-tMw,Do symptoms include a erectile dysfunction,Neutral,1,1,2020-02-27 12:54:27,GB,25
UgxzhqEHuq9qx7beosB4AaABAg,ktb_SIQKErQ,SIDEMEN SURVIVE THE 7 WONDERS OF THE WORLD,@georgeclarkey,UCr4Z17aTqJ5khqkIWxR2OWQ,8th wonder... when's my day off from sidemen duty,Neutral,26037,123,2025-01-05 19:44:55,GB,26
UgjNDEA9b6dT7XgCoAEC,d6Dp4Dyeke8,Angular 2 Complete Course - Sections 1 & 2,@Jaakk2point0,UCyn8SoH9xuAPkGweJsPg2KQ,"When I update npm (on a Mac, El Capitan) it says that it updated to 3.8.3, but when I run the 'npm -v' command I get 2.11.3 back. Any idea how to fix this?",Neutral,0,7,2016-03-31 13:25:41,DE,27
Ugzv56c6g5HonXeOAwh4AaABAg,4TbYkmrWk4E,Xbox Dualsense Controller? 😯,@Rose-yx6jq,UCRfR8vbjMc6D-quGDHncM0w,Personally I have always preferred the feel of PlayStation controllers.,Negative,7,1,2025-01-10 09:29:11,AU,28
UgwlH5L9RQdG1K6lj9R4AaABAg,0XSDAup85SA,Full React Tutorial #7 - Click Events,@usamanayab8381,UCPzgEFe8ERIXwkl7Jlv-80g,what a perfect content!! <3,Positive,0,0,2023-01-24 03:59:31,GB,27
UgwO1_grARIuLKe2Wml4AaABAg,PWMbnXn6s54,"Live Coverage: Latest on Los Angeles-area wildfires, evacuation orders, more | CBS News Los Angeles",@rosekuntz8165,UCFP2OhIakDpAUTfPHPQIdbA,There needs to be a massive lawsuit filed against these supposed insurance companies,Negative,2,0,2025-01-12 15:05:18,AU,25
Ugy35nMYxf_O4VQXQ_14AaABAg_aug,K6HYgtVqKrg,Junior Developer v/s Senior Developer😛 #shorts #funny,AugmentedUser,AugmentedCID,The original gigachad endures. It's Linus Torvalds.,Neutral,0,0,2025-02-05 10:52:24,IN,27
Ugz87MTa23zhhLtDmlt4AaABAg,FJGCFdVTFlA,He brought $200 Caviar 💰🤑,@evermoremystic17,UCx2gna-5t6az6w1i7oXZGZw,He could pass for Tom Cruise’s little brother! 😊,Neutral,0,0,2025-01-12 08:39:58,CA,26
UgzpJyDfaGlLBCbcMsp4AaABAg,ABlaMXkUwzY,Debugging JavaScript - Are you doing it wrong?,@shabblabbat,UCnFiOWjcLDD45oPffNgew7w,"Good lord, haven’t ever used a console.log in 15 years, just set a breakpoint.  Who’s teaching these codemonkeys these days, philosophy majors?",Negative,0,0,2018-11-10 00:40:48,US,27
UgweSI3Idl5fySx4haB4AaABAg,qFKDQDfX2ME,My home 🚙 #smarthome #homecleaning #cleaning #gadgets,@Forestventures,UC40sd3LQ6_be6ANkJJsGyaA,OMG it's so cute and cozy 🥰 Its like living inside a storybook ❤,Positive,36,0,2025-01-08 06:15:53,AU,26
Ugwij1LRmTDKlFkR-JN4AaABAg,2ZyskMv04Oo,Russia halts gas supplies to Finland - BBC News,@Robert-pi6vs,UCJK33FR4PM4U0izsWHFpurQ,I read that Finland was not paying their gas bill was in the Rears,Neutral,0,0,2022-05-22 10:25:15,GB,25
UgwaddgZv6liOmhlVyR4AaABAg,8eXz8jZF9lg,Are You Actually Connected To 5G? #funfact,@Lonttu,UCjvK58JzrLZRfts52ZxAtFw,"If this is true, then tell me how i get almost triple the download speed on my 5G phone with a 5G plan, when i disable 5G?",Negative,0,0,2025-01-13 01:15:33,AU,28
Ugx3bVuAQVX3r9kL6214AaABAg_aug,JrnQ-915czY,Variable Scope & Data Types in C++ in Hindi | C++ Tutorials for Beginners #4,AugmentedUser,AugmentedCID,"if someone encounters issues while using g++, simply look for the save option in VS Code's settings. You'll find an option labeled ""code runner; save files before run""; just enable it, and you should be set.",Neutral,0,0,2025-02-05 03:59:12,IN,27
Ugzd53PrelHphuMbrSR4AaABAg_aug,PDnH_twgzC4,"Kyle Responds To Being Called ""Irresponsible"" & ""Delusional"" For Not Voting Biden",AugmentedUser,AugmentedCID,"When individuals express that not voting for Biden equates to a vote for Trump, it's simply another illustration of inaction serving as a form of action. When you choose not to act, it implies endorsement of the status quo, which, in this instance, is Donald Trump or the ultimate election winner. A way for left-leaning individuals to grasp this is when conservatives become upset about black individuals being featured in games; the default is white individuals, and inaction signifies endorsement of the status quo.",Neutral,0,0,2025-02-05 02:19:27,US,25
UgxoTC0DYr5a9NvaAWt4AaABAg_aug,dxGO4QbCrrc,He Thought He Would Get Away With THIS #shorts,AugmentedUser,AugmentedCID,What a complete jerk.,Negative,0,0,2025-02-04 03:21:59,IE,24
UgxBTzLLITJg4JKY_xd4AaABAg,FR7-f3YZ6Og,"December 31, 2024",@karennewell6570,UCltzULtg9An83YxMJiI5Qsg,Nah she thinks she funny,Negative,0,0,2025-01-13 04:05:44,NZ,15
UgwR9iP6TQD0dKP0Z6R4AaABAg,gvicrj31JOM,JavaScript this Keyword,@jsonkody,UCrWK6JPB03KdE8wZcXxFwuQ,"Very nice Mosh. Now why there are dozens of complicated articles that doesnt make sense? I read today abou five long articles about call(), apply(), bind() and this but was more and more confused. They maybe get it right but teach it wrong ... in this short video I had two big insights - it clicked all together. Thx.",Positive,0,0,2019-02-14 09:13:53,AU,27
UgwVt3rMwjdMmjBQifx4AaABAg,Wa-kgmSLls4,What Is Coding & C Programming Language? : C Tutorial In Hindi #2,@suhanisrivastav9292,UCxMu_qrt7RuJgWfzYn1ohgA,Suhani Srivastav - BCA 1st year,Neutral,3,0,2023-10-25 05:21:49,IN,27
UgymKcyRrknHC5gTKEN4AaABAg,8KFQx-mc2Ao,'So you won't take down lies?': Alexandria Ocasio-Cortez challenges Facebook CEO,@natjo7739,UCfHs73ZkCxAzO1dsfRPgTtA,"""I think lying is bad""............... I cant . This is painful to watch",Negative,3569,10,2020-08-24 05:45:45,GB,25
UgxkB-OMdpA6713vcW14AaABAg,2wlL7cEXnK4,Putin's underwater threat backfires as Baltic nations begin counter-sabotage operation,@equus3333,UC6lyeXdG3jhyG9P0FEn_eIA,Slava Ukraine,Positive,50,4,2025-01-10 19:12:14,GB,25
Ugwf3xI1_bmsducadVB4AaABAg,kw3b-rz7vDY,What should you do if your car accidentally falls into the water? Be sure to watch this video!,@cookie8733,UCSYRMDYP57Np-BMUT1GLSfA,I’d just pray at that point,Neutral,1,0,2025-01-12 12:55:54,CA,17
UgwTjPVQ7YIo3T9dtON4AaABAg_aug,8KFQx-mc2Ao,'So you won't take down lies?': Alexandria Ocasio-Cortez challenges Facebook CEO,AugmentedUser,AugmentedCID,"Congresswoman: ""So you"" Zuckerberg: ""I don't know"" LOL",Neutral,0,0,2025-02-04 23:57:26,GB,25
UgxjcjD5I0PkF5peP8Z4AaABAg,KZSZB6fcCvM,Do We Need to Worry About Our Electronics?,@edwardlacalifornia9634,UCnFSwTCN3t4lteBEkOz6kzQ,ABSOLUTELY 👹,Negative,6,0,2024-12-30 00:48:49,AU,28
UgwfTUPXfdSGozp-2wd4AaABAg_aug,VaH09NXQZ58,Lexical scoping and Closure | chai aur #javascript,AugmentedUser,AugmentedCID,@  Lexical scoping @  Closure,Neutral,0,0,2025-02-05 03:39:12,IN,27
Ugy88LrgPspWt1QoCNh4AaABAg,yFNW0Ee28xc,Speculations about Putin's announcements on Russia's Victory Day | DW News,@sandraleikuma5333,UCXOOH9EXaXwzhdSH-BkJIYg,Kamu i6e  TuT nado 6Tota dokazivac>BudiiT Ugol >Jesli ja skazu>Slavjanskaja zemlja >dlja sTarTa Pakpon 6Tob imec gde vi Tu pije pijavki ¬!!!,Neutral,0,0,2022-05-10 20:19:36,DE,25
UgytBj6JzUXbZ6Vpp6p4AaABAg,8TnBZ8rom9c,Why I Left My Job as a Senior Software Engineer,@eihabshadeed6106,UCzkL6xQ0dzIyY-rVrvGzzSw,"you're doing great buddy, anytime anyone asks me about any Python tutorials with an intro to Data Science; I share with them your videos, and only your videos, one of the best tutorials that take their hand step by step to get them up and running.
keep up the great work and we are here to support you!",Positive,39,1,2020-01-02 18:19:59,AU,27
UgxqXHvewJOpGiZMtSB4AaABAg,OcMJV0Nu0v8,The Strangest Turkey 🍗,@simionlavinia9780,UCP7g0FvXlQ6LbWklteDwPEw,Bro thats a maus but its also cute 😂😂😂😂,Neutral,11,1,2024-12-30 13:55:05,US,15
UgwDXgAQra7HXG0q80d4AaABAg,Tmk3GMsQSx4,Hardest NFL Injuries To Watch 😬🥲 (scary Injuries) #nfl #shorts,@AutumnTuttle,UCp8_egK5Qm6nP4JoiNznM0w,😂❤,Positive,0,0,2025-01-09 05:07:16,US,17
UgxSuQ5bW12y-NxOGIh4AaABAg,hFPYHhG1uaY,This Guy Faced the World Champion But... 🏆,@romanphilipmalonjao4568,UC3HH-YgR7V7EkFQBe3QE8Cw,this kid is gonna be a pro at gorilla tag once he gets an oculus,Neutral,0,0,2025-01-14 01:57:44,AU,17
Ugxv7oKUuhVXaARxWhV4AaABAg,ftjKZPOsoEc,Bugatti’s DIRTY Volkswagen Ties,@dannythomas7902,UCjqkAthkvl-LPB3uf5oJ3qw,Bastards,Negative,0,0,2025-01-10 06:37:55,CA,17
Ugw6l_r6bdTwy0uExQ94AaABAg_aug,q6IEA26hvXc,Median of Two Sorted Arrays - Binary Search - Leetcode 4,AugmentedUser,AugmentedCID,"I solved it like this: merged = sorted(nums1 + nums2) n = len(merged) if n % 2 == 0: return (merged[n // 2 - 1] + merged[n // 2]) / 2.0 else: return merged[n // 2] I got the solution and then watched the video, and I was like, WHAT!!!!!!!!!!!!!!!",Neutral,0,0,2025-02-05 04:30:10,US,27
UgzOz3sEGyXokVBAxUJ4AaABAg,hg3umXU_qWc,We should all be feminists | Chimamanda Ngozi Adichie | TEDxEuston,@chibuzororadilo24,UCI8osVg6s0nOUNXhd4IUogA,Yes o. I'm thrilled by this speech,Positive,0,0,2024-09-27 22:54:56,US,25
UgzlZAXkMIsb6r6w_4t4AaABAg_aug,ISeXcKZ8b38,President Biden calls Ukraine war 'global issue' three months on from Russia’s invasion - BBC News,AugmentedUser,AugmentedCID,Kyiv doesn't even know the number of soldiers still fighting; how could they possibly know the number of soldiers who have died in combat?,Neutral,0,0,2025-02-04 23:36:55,GB,25
UgxTIBVneosH5kz5_nJ4AaABAg,_wkvCFlI0PI,The WEIRDEST Tech at CES 2025!,@Paulkjoss,UCHKYgecsMpG-IGmz7rpmOEw,Thanks for the coverage Riley from the video 👍🏼,Positive,0,0,2025-01-11 11:58:17,AU,25
UgyXcLG4Cbqh7RfDFUp4AaABAg,Fp5JzJ27kaY,putting on a happy face but this has been rough...Christmas & NYE VLOG,@eliaanathompson8434,UCvCV8q2r9rCdZhmN22oaBOQ,"”…Weeping may endure for a night, But joy comes in the morning.“ Psalms‬ ‭30‬:‭5‬ ‭

Praying the night ends soon and the sun begins to shine again x",Positive,2,0,2025-01-10 21:24:17,CA,22
Ugzixv31mDKrCw8rFEh4AaABAg,GT4M6DXtWJY,The Most Intense Game of Uno #2,@KingstonRockbuddy,UCXG0bOy_zvcAsIaNW1luBXA,e,Neutral,1,1,2025-01-15 02:29:01,IE,20
UgxVBg2rsBCC2pkwb_p4AaABAg,U2Rt1uDhoKw,CASEOH CRAZY FANS DONATIONS,@monacoDERP3138,UCrR9yw82T61QDhOaKqUAvZg,"The mod just notified caseoh on what he did
What a nice guy",Positive,1,0,2025-01-11 23:12:20,AU,26
Ugzq8_qPR-oFcOrJhM94AaABAg,XiZde5v_UbY,Trump’s MSG Rally BACKFIRES Spectacularly! | The Kyle Kulinski Show,@petenieto1575,UCEtNBgrtk4OR0Au1QeiNpWQ,That “rally” was more a freak show than it was a rally. Super disturbing.,Positive,5,0,2024-10-29 12:49:16,US,25
UgwsglQ_gPgun69nO5l4AaABAg,rw5LEE29qUc,Mercedes cls 63 Vs BMW i7 #bmw #mercedes #shorts #short #shortvideos #shortvideo#share#shortsyoutube,@user-yd5hn6cb7s,UCgophU6XpHtJx6TkigWm25Q,BMW😥😪❤,Neutral,0,0,2025-01-11 03:59:18,GB,2
Ugwmo1swj7NNB0TIXzV4AaABAg,GiQDf0OojKk,WHAT??❌🔥🤯🔥#football #shorts,@GotThatdogInHim512,UCErLXAOHLSm7ioyPFmVZozA,You know you made the team when you do a nasty move and the coach/scout asks “what’s your name”😂,Positive,55011,109,2024-12-30 15:34:32,US,17
UgxZCfav4zzTDjmjP9d4AaABAg,VSsvHDB2cZI,성공 vs 실패?! 오징어게임2 원조 달고나 - Success vs Failure?!  Do You Want to Play Squid Game 2? - Dalgona,@islamaitbecov153,UCEfAtLzEqKEUYzp7m5H46oA,Пачему эе нее застрелили,Neutral,0,0,2025-01-10 13:19:18,US,26
Ugy8Af9h0SL3cHcHzsB4AaABAg,-lax-XgkI1w,LA Mayor Karen Bass posts ‘bizarre’ video amid growing calls to resign,@gooperella,UCWn4vbf_sGflmoM5gnl4mUg,"I think both Bass and Newsome look like they are smiling like crazy people because of their fake teeth, which match their fake qualifications.",Negative,0,0,2025-01-14 12:41:28,IE,25
Ugw0f8apikWNwimeWhF4AaABAg,Mg3pCFXV0FE,Germany to send Soviet-made anti-aircraft missiles to Ukraine | DW News,@paulstone9667,UCnvLnIu0n7yZ7nqJR9hS2Ww,I hear these missiles are in such a bad condition that they could be as dangerous to the fire as they are to the target! Germany should do the right thing and send serviceable weapons that they would like to use if the shoe was on the other foot shame on Germany.,Negative,1,1,2022-03-07 16:31:02,DE,25
UgybsnlPQFlnI5WflUV4AaABAg,q1k0EO3xUhA,People Are Changing Their Car License Plates 😂,@TheWormholeGuy,UC4aGGKRB7wkpkTPnxWKx4nw,"In the Netherlands people will do anything to avoid paying, even if it's 1€ 😂",Positive,0,1,2025-01-08 06:45:07,CA,17
UgwyNyTTtIErM_BXN654AaABAg,PVX65tE2xRE,I asked CHAT GPT to ROAST my sheep farm. ~ a humbling new way to make New Year's resolutions??,@lisaviscomi1094,UCfvsurL1w71D23gPOmHsiuw,Your doing great!! Don’t sell yourself short.  So inspiring and humble ❤,Positive,0,0,2025-01-07 03:30:50,CA,22
UgxzmeDR09vgel00ICh4AaABAg,_uCt-5TmYEU,Ukraine War: Russia end 'operational pause',@mathewkuttyjoseph8531,UCaX21SjBtjBYJQuo1rpxirA,Where is Michel Clark. The himars are regining according to him.ukraine is winning.Are the west so foolish and idiotic to belive this propeganda news loaded with newly made lies. After losing one third of Ukraine still propagating that Ukraine is winning.,Negative,0,0,2022-08-12 14:24:29,GB,25
UgxVSH394o1iENYNjp14AaABAg,k_IFUzH1odM,BUKING!!! Survey laban kay VP SARA minanipula!,@DanteBroncano,UCkmaqYJNB7UP-7wHyi3KhcA,Banat bay ano masasabi MO sa congresswoman NG marikina😜😜😜😜,Neutral,0,0,2025-01-20 01:19:01,PH,25
UgwOhmLUS4whNMduRXx4AaABAg,d604itawFLQ,'I think we're good': Canadians react to being called the 51st state by President-Elect Trump,@josephcross7960,UC-37iPTZasMFQkog3d9GdaQ,Does he mean like that invisible artificial line between the US and Mexico?,Neutral,6,2,2025-01-09 01:11:03,CA,25
UgxiOiPlqOpHeljqYS54AaABAg,a4fbRhPrBIU,Donating my squishmallow collection❤️‍🩹 w Carter Kench #shorts,@EllieP-Sunshine,UCKEmNwH-H46mVEfDQcMr7YQ,😢 it’s so bitter sweet! Carter you are amazing and so thoughtful!❤❤❤ I hope everyone is safe,Positive,53,0,2025-01-12 00:48:06,AU,26
Ugy172WAslx7AlcQbK14AaABAg,BPaK0NNyC8M,Biden White House bickering behind closed doors: report,@TWOofEACH,UCj2MhTV8_CdufKkYk1ugipQ,"🤫 Shhh!...
Biden's campaign to get Trump re-elected is working like a charm 😉!
Grab a beer 🍺 
Pop some corn🍿 
See you all in November. 
Later!",Negative,0,0,2022-04-15 00:09:38,US,25
UgwBQRH_5N79nRfnsNN4AaABAg,UYaY2Kb_PKI,Gillette's 'We believe: the best men can be' razors commercial takes on toxic masculinity,@qntnotes9427,UCxLrkX0HlkjKgzDXZVVo_Ig,"""Thanks for the moral advice, multi-national company that was recently caught profiting off forced child labor and price fixing.""",Negative,807,16,2019-01-17 04:08:46,GB,25
UgxSo5SXbFYoo_SY1Qt4AaABAg,BnYWx2Ozahk,"Ben Shapiro REACTS To The ""2000 Mules"" Documentary",@inowillie,UCUvv8E9XHV78FhnW7LHfU2g,"Just like the geofencing they did on every member of Calvary Church Santa Clara Ca for a whole year and infiltrating the Catholic Church I'd say they are not only complicit, but they are the actual perpetrators.",Negative,1,0,2023-11-13 13:28:06,US,25
UgyN5qSesv6anqQrqFZ4AaABAg,6sybhYnyD4s,Самолёт Баку - Грозный.Что произошло в Актау  #самолет #новости,@Natalia0607,UCjHVqxT-pvl1V4Zl_J9fO9Q,На все ваши вопросы ответ один- это Россия…Правительству плевать на людей…И это может повторятся хоть каждый день …..Они найдут что ответить….,Negative,0,0,2025-01-10 22:26:49,GB,25
UgxxBYn4mS8uApKKZgl4AaABAg,VJov5QWEKE4,React router crash course,@aryabenade4207,UCWXQCrjCt4NkCj_p_42CGRQ,tysm,Positive,0,0,2025-01-09 17:41:48,IN,27
UgxU4Z58NyM8JIZSRKl4AaABAg,8Qc4-oksH8A,Mitch McConnell Just Killed Trump's Impeachment,@milagrosshannon9356,UCnyHQfCCMpS_K3XxHnn84fg,"He needs to resign, & trump needs to leave the White House",Negative,6,5,2020-01-08 06:17:21,US,25
Ugwqaia-phHXlGpr7AJ4AaABAg_aug,RhEjmHeDNoA,Python Pandas Tutorial in Hindi,AugmentedUser,AugmentedCID,What should be changed?,Neutral,0,0,2025-02-05 04:36:46,IN,27
Ugx0rCo9T7nBNqG7ZQt4AaABAg,VSsvHDB2cZI,성공 vs 실패?! 오징어게임2 원조 달고나 - Success vs Failure?!  Do You Want to Play Squid Game 2? - Dalgona,@MaryZiaAtangan,UC9Tn8QI615BrSUQ5ry1PHsw,is that real honeycomb 😮😮,Neutral,7,0,2025-01-07 07:00:12,CA,26
UgzsHq_a1magDw6oxld4AaABAg,NCfyvcCm5lw,Nahhhh the ending is crazy🤣🏀 #squidgame #viral #basketball #sports #hoops #shorts #braxtonpicou,@seven2z964,UCPxepYJWz7Fdwnfff7VMmmA,I really thought yao ming was about to pull up and solo both of them 😭😭😭,Positive,0,0,2025-01-08 01:31:42,US,17
UgwxhwoZ_OsXCD55JAh4AaABAg,RlCZ6avbyt0,What jackass thought this was a good idea?: Dagen McDowell,@jonishepard5179,UCAcqBcTKxp4I-T2-fddwWlA,Data manipulation???? (Sarcastically said) -No way not the government!!!! I work in a school and learned very quickly that data can and is twisted and molded to fit whatever the presenter wants to pedal.,Negative,0,0,2021-12-31 14:04:24,CA,25
UgxhbXrtA8i91lEDROt4AaABAg_aug,LrY6y1Y1hcw,Hiking in a 100km Wind Storm!,AugmentedUser,AugmentedCID,"If I'm being honest, I probably would have just gone flying. I get knocked over by the wind on days when it's not even that windy 😢😢",Negative,0,0,2025-02-04 08:47:35,NZ,26
Ugz0bk9h2eFdTgcOtnF4AaABAg,Ymkqm224gSA,Jimmy Failla's farewell message to Joe Biden,@jdwright3277,UCduFJTObTsSCpV44L8HZMgw,I love the background music!!!,Neutral,0,0,2025-01-21 00:32:13,US,25
UgzzgDdzi0AJzbFgvMh4AaABAg,1KtBz3mPgyY,$40 dollar poki bowl!!                    Gotta try this one #food #foodie #salmonlover,@Insomniac_Sushiii,UCwf792M1TFXMFtRHQPpbFSg,As someone from Hawaii.... The mainland is absolutely wild for whatever this is🫤,Negative,5352,16,2025-01-06 05:39:29,AU,26
Ugw__FwElhaL-4J0DEp4AaABAg,rbSPe1tJowY,Build any layout with tailwind | crash course,@agnelpaul5462,UCj3MmvyDhKKQHODQQV0A9fw,really informative and simple! thank you.,Positive,0,0,2024-08-15 21:56:39,IN,27
UgxdIZLcZLnBIdV2RKd4AaABAg,KhzGSHNhnbI,Angular In 60 Minutes,@isrj01,UCxUx2ZyWlKv_o5MVvYL0B8g,"deleteHobby(hobby){
    let i = this.hobbies.findIndex(k => k==hobby);
    this.hobbies.splice(i, 1);
  }",Neutral,0,1,2018-10-27 15:44:04,US,27
UgxTJw1dus3_rZbraKt4AaABAg,xk4_1vDrzzo,Java Full Course for free ☕,@axotad,UC2wzpqE71eXfI_7v-eVLlNw,thx,Positive,0,0,2025-01-20 19:46:05,CA,27
UgxN28EM6qxgGrNmB3J4AaABAg_aug,mQ4zmFy4d7Y,Ionic & Vue.js - Full Tutorial (Build a Complete App),AugmentedUser,AugmentedCID,"This is a fantastic course, but your pronunciation of ""register"" is quite distracting. I'd suggest practicing it as ""REgistered"" instead of ""reGIster"" to improve clarity.",Negative,0,0,2025-02-02 11:42:54,DE,27
UgwfSNzYMssv_ly6FN54AaABAg,w42uDfXMxeI,Google Ads Tutorial - Working of Google Ads Auction - Explained,@muhammadshehroz6085,UCKuRKNt0z6OaWodihLkj2VQ,nice and informative video bro... lovely way of teaching... from Pakistan (y),Positive,1,0,2020-12-02 21:34:42,IN,27
UgzZXQEZYifld58Uzvt4AaABAg,Eu-flDNuwkw,BREAKING: UNITED HEALTH CEO KÍLLER IDENTIFIED & CAUGHT,@FeralWorker,UCNjwaTUa6ezFaWD1dwJFrCA,He's not a clear right winger. Bad reporting Kyle!!,Negative,1,0,2024-12-10 11:30:27,US,25
Ugw1x9SI-zforZM3yxx4AaABAg,JFb1BrevuPY,HANDLINING A SHARK 🦈,@BrianInThe305,UC81IPwuM9rHqj-B60tdnA-g,"I see you, Ross. 👀",Neutral,0,0,2025-01-13 19:11:06,AU,15
UgwVyp2R7aXxCO3J2T54AaABAg,Y2K1ST25ADU,Ukraine War: Russia 'scraping the barrel in terms of deploying equipment',@gastonbess9469,UCs83vtmfEyXnMzQhfFbIMdg,Not bad fighting America and nato be strong putin and Russians,Neutral,0,0,2022-10-23 21:43:17,GB,25
UgyZSsHjQKzPTKchH7V4AaABAg_aug,57QBueEV7Fo,Single Father brings groceries home for his family on a scooter 🤯,AugmentedUser,AugmentedCID,That jerk couldn't even get out of his car to assist that intelligent and kind man.,Negative,0,0,2025-02-03 15:44:53,AU,26
